# ID	Type	RA	Decl	I	V	V_I	P_1	dP_1	T0_1	A_1	R21_1	phi21_1	R31_1	phi31_1	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER	REMARKS
OGLE-LMC-DSCT-00125	singlemode	04:47:56.07	-69:48:04.5	20.248	-99.99	-99.99	0.09863190	0.00000041	7000.04608	0.399	0.000	-99.99	0.000	-99.99	-99.99	LMC143.3.15725	LMC531.06.2328D	-99.99	
OGLE-LMC-DSCT-00126	singlemode	04:47:58.37	-70:29:18.2	19.308	19.921	0.613	0.14654432	0.00000027	7000.04793	0.091	0.000	-99.99	0.000	-99.99	-99.99	LMC144.2.9761	LMC530.23.1742	-99.99	
OGLE-LMC-DSCT-00128	singlemode	04:48:04.64	-69:16:09.4	20.198	20.647	0.449	0.07580437	0.00000007	7000.03449	0.262	0.499	4.230	0.000	-99.99	-99.99	LMC142.2.6324	LMC531.23.19308	-99.99	
OGLE-LMC-DSCT-00131	singlemode	04:48:08.35	-70:43:36.2	19.479	20.026	0.547	0.12854979	0.00000009	7000.11593	0.216	0.223	4.115	0.136	1.550	-99.99	LMC137.8.1823	LMC530.13.2166	-99.99	
OGLE-LMC-DSCT-00132	singlemode	04:48:11.26	-68:25:46.7	19.849	20.327	0.478	0.10211853	0.00000007	7000.09849	0.228	0.420	3.908	0.000	-99.99	-99.99	LMC141.4.2826	LMC532.07.24172	-99.99	
OGLE-LMC-DSCT-00133	singlemode	04:48:11.65	-69:44:48.1	20.755	21.226	0.471	0.05271149	0.00000003	7000.01826	0.330	0.323	3.428	0.000	-99.99	-99.99	LMC143.3.16480	LMC531.06.24043	-99.99	
OGLE-LMC-DSCT-00134	singlemode	04:48:11.99	-69:09:09.6	20.421	20.918	0.497	0.08068485	0.00000008	7000.00881	0.228	0.423	3.652	0.000	-99.99	-99.99	LMC142.3.11567	LMC531.23.27834	-99.99	
OGLE-LMC-DSCT-00136	singlemode	04:48:21.63	-70:07:04.9	19.729	20.289	0.560	0.10767123	0.00000008	7000.08265	0.200	0.252	4.216	0.000	-99.99	-99.99	LMC143.1.12327	LMC530.30.15557	-99.99	
OGLE-LMC-DSCT-00138	singlemode	04:48:36.66	-68:12:00.8	20.353	20.804	0.451	0.08621610	0.00000007	7000.00570	0.288	0.431	4.042	0.000	-99.99	-99.99	LMC140.2.5381	LMC532.15.20227	-99.99	
OGLE-LMC-DSCT-00139	singlemode	04:48:38.78	-69:54:51.3	20.386	20.953	0.567	0.09003327	0.00000007	7000.05313	0.325	0.448	3.929	0.000	-99.99	-99.99	LMC143.2.17365	LMC531.06.6583	-99.99	
OGLE-LMC-DSCT-00140	singlemode	04:48:51.54	-69:54:45.5	19.413	19.969	0.556	0.13674968	0.00000010	7000.02709	0.219	0.242	4.229	0.000	-99.99	-99.99	LMC143.2.13593	LMC531.06.3203	-99.99	
OGLE-LMC-DSCT-00141	singlemode	04:48:53.69	-66:53:30.2	20.044	20.439	0.395	0.08414357	0.00000007	7000.05974	0.213	0.456	4.414	0.000	-99.99	-99.99	LMC138.7.7591	LMC533.16.8834	-99.99	
OGLE-LMC-DSCT-00142	singlemode	04:48:55.92	-69:49:10.9	19.129	19.709	0.580	0.15497242	0.00000015	7000.11041	0.153	0.154	4.330	0.000	-99.99	-99.99	LMC143.3.14130	LMC531.06.2581	-99.99	
OGLE-LMC-DSCT-00143	singlemode	04:48:56.24	-67:14:12.3	20.574	20.929	0.355	0.06290775	0.00000005	7000.00008	0.293	0.393	3.999	0.000	-99.99	-99.99	LMC139.5.10751	LMC540.17.12393	-99.99	
OGLE-LMC-DSCT-00145	singlemode	04:49:09.26	-68:42:03.3	20.478	20.945	0.467	0.06420942	0.00000003	7000.04572	0.377	0.388	3.992	0.000	-99.99	-99.99	LMC141.2.18556	LMC531.31.14364	-99.99	
OGLE-LMC-DSCT-00146	singlemode	04:49:09.72	-68:22:47.0	20.363	-99.99	-99.99	0.06216367	0.00000036	7000.01740	0.350	0.000	-99.99	0.000	-99.99	-99.99	LMC141.4.16821	LMC532.15.1048	-99.99	
OGLE-LMC-DSCT-00147	singlemode	04:49:10.09	-69:40:13.4	20.515	21.013	0.498	0.08412212	0.00000007	7000.06821	0.337	0.357	4.017	0.218	1.662	-99.99	LMC136.5.5028	LMC531.06.27890	-99.99	
OGLE-LMC-DSCT-00148	multimode	04:49:15.67	-68:56:09.3	19.717	20.238	0.521	0.12879378	0.00000016	7000.09404	0.167	0.185	4.250	0.000	-99.99	-99.99	LMC141.1.16137	LMC531.31.995	-99.99	
OGLE-LMC-DSCT-00149	singlemode	04:49:18.78	-66:48:29.3	19.574	20.069	0.495	0.11611599	0.00000012	7000.07527	0.161	0.217	4.218	0.000	-99.99	-99.99	LMC138.6.7566	LMC533.25.1666	-99.99	
OGLE-LMC-DSCT-00151	multimode	04:49:26.97	-67:16:25.3	19.542	19.942	0.400	0.10296773	0.00000013	7000.04371	0.137	0.000	-99.99	0.000	-99.99	-99.99	LMC139.4.1595	LMC540.17.9938	-99.99	
OGLE-LMC-DSCT-00154	multimode	04:49:42.98	-66:38:06.1	17.245	17.570	0.325	0.04764358	0.00000003	7000.03408	0.033	0.000	-99.99	0.000	-99.99	-99.99	LMC138.4.100	LMC533.24.6824	-99.99	
OGLE-LMC-DSCT-00155	singlemode	04:49:43.46	-70:29:36.8	20.304	20.816	0.512	0.09298412	0.00000008	7000.05152	0.277	0.321	4.247	0.000	-99.99	-99.99	LMC137.7.13274	LMC530.22.4005	-99.99	
OGLE-LMC-DSCT-00156	singlemode	04:49:43.90	-68:39:49.2	19.801	20.419	0.618	0.10240173	0.00000028	7000.01767	0.131	0.000	-99.99	0.000	-99.99	-99.99	LMC141.2.16510	-99.99	-99.99	
OGLE-LMC-DSCT-00157	singlemode	04:49:48.05	-69:57:09.6	19.896	20.453	0.557	0.09181213	0.00000007	7000.07913	0.213	0.224	3.524	0.000	-99.99	-99.99	LMC136.7.7714	LMC530.30.10155	-99.99	
OGLE-LMC-DSCT-00158	singlemode	04:50:01.18	-67:24:34.1	20.463	20.795	0.332	0.06807973	0.00000005	7000.02925	0.350	0.000	-99.99	0.000	-99.99	-99.99	LMC139.3.5026	LMC533.07.12011	-99.99	
OGLE-LMC-DSCT-00162	singlemode	04:50:18.01	-68:09:29.0	19.308	19.730	0.422	0.10170881	0.00000005	7000.00585	0.261	0.349	3.894	0.153	1.365	-99.99	LMC140.2.15837	LMC532.14.24032	-99.99	
OGLE-LMC-DSCT-00163	singlemode	04:50:26.40	-68:04:57.1	20.220	20.632	0.412	0.10233834	0.00000008	7000.04483	0.336	0.448	4.021	0.305	2.176	-99.99	LMC140.2.19801	LMC532.14.27540	-99.99	
OGLE-LMC-DSCT-00165	singlemode	04:50:34.62	-68:20:42.8	20.189	20.623	0.434	0.06025224	0.00000004	7000.03901	0.238	0.431	4.153	0.000	-99.99	-99.99	LMC140.1.15996	LMC532.14.1008	-99.99	
OGLE-LMC-DSCT-00166	singlemode	04:50:37.41	-68:43:52.5	20.519	21.053	0.534	0.07323859	0.00000009	7000.03119	0.205	0.000	-99.99	0.000	-99.99	-99.99	LMC134.7.20002	LMC531.30.37739	-99.99	
OGLE-LMC-DSCT-00167	singlemode	04:50:38.28	-68:02:22.2	19.885	20.308	0.423	0.08531216	0.00000006	7000.02746	0.272	0.256	3.957	0.000	-99.99	-99.99	LMC140.3.15807	LMC532.23.886	-99.99	
OGLE-LMC-DSCT-00168	singlemode	04:50:38.58	-68:28:55.6	20.294	20.703	0.409	0.07598018	0.00000007	7000.06242	0.170	0.000	-99.99	0.000	-99.99	-99.99	LMC134.5.1263	LMC532.06.10308	-99.99	
OGLE-LMC-DSCT-00169	singlemode	04:50:41.13	-70:07:02.8	19.988	20.489	0.501	0.10055785	0.00000009	7000.00888	0.156	0.359	4.255	0.000	-99.99	-99.99	LMC136.8.15736	LMC530.29.20122	-99.99	
OGLE-LMC-DSCT-00171	singlemode	04:50:43.66	-69:39:09.5	19.966	20.429	0.463	0.09652987	0.00000014	7000.00986	0.151	0.000	-99.99	0.000	-99.99	-99.99	LMC136.5.18681	LMC531.05.18101	-99.99	
OGLE-LMC-DSCT-00172	singlemode	04:50:45.23	-68:41:21.6	20.642	21.120	0.478	0.05272997	0.00000003	7000.00646	0.377	0.268	3.689	0.293	1.324	-99.99	LMC134.7.20115	LMC532.06.1984	-99.99	
OGLE-LMC-DSCT-00173	singlemode	04:50:45.89	-67:47:16.7	20.092	20.634	0.542	0.10942629	0.00000009	7000.05979	0.192	0.464	3.843	0.000	-99.99	-99.99	LMC140.4.16085	LMC532.23.11812	-99.99	
OGLE-LMC-DSCT-00174	singlemode	04:50:53.12	-67:58:24.1	18.687	19.117	0.430	0.16933572	0.00000013	7000.09386	0.156	0.159	4.313	0.000	-99.99	-99.99	LMC140.3.14334	LMC532.23.4031	-99.99	
OGLE-LMC-DSCT-00175	singlemode	04:50:53.43	-69:45:45.6	20.491	20.997	0.506	0.08155131	0.00000007	7000.06094	0.375	0.413	3.906	0.000	-99.99	-99.99	LMC136.6.22179	LMC531.05.13497	-99.99	
OGLE-LMC-DSCT-00176	singlemode	04:51:03.82	-70:42:07.9	19.643	20.104	0.461	0.11371581	0.00000009	7000.00546	0.217	0.280	4.543	0.000	-99.99	-99.99	LMC137.8.12071	LMC530.12.2566	-99.99	
OGLE-LMC-DSCT-00178	singlemode	04:51:14.81	-68:10:32.8	19.674	20.094	0.420	0.08430191	0.00000010	7000.01441	0.207	0.476	3.728	0.000	-99.99	-99.99	LMC140.2.17155	-99.99	-99.99	
OGLE-LMC-DSCT-00179	singlemode	04:51:15.51	-67:12:13.3	19.242	19.678	0.436	0.13943305	0.00000008	7000.08955	0.273	0.281	3.869	0.135	1.073	-99.99	LMC139.4.9686	LMC533.06.20229	-99.99	
OGLE-LMC-DSCT-00180	singlemode	04:51:16.19	-68:47:41.1	20.064	20.581	0.517	0.09103807	0.00000009	7000.02270	0.186	0.000	-99.99	0.000	-99.99	-99.99	LMC134.7.5041	LMC531.30.11826	-99.99	
OGLE-LMC-DSCT-00181	singlemode	04:51:16.59	-67:36:16.7	20.140	20.394	0.254	0.07981674	0.00000026	7000.06667	0.195	0.000	-99.99	0.000	-99.99	-99.99	LMC139.2.14238	LMC532.31.4086	-99.99	
OGLE-LMC-DSCT-00182	multimode	04:51:18.81	-68:30:59.6	16.331	16.706	0.375	0.06560702	0.00000004	7000.06185	0.032	0.000	-99.99	0.105	5.958	-99.99	LMC134.6.19250	LMC532.05.30159	-99.99	
OGLE-LMC-DSCT-00183	multimode	04:51:22.58	-67:57:44.8	18.704	18.985	0.281	0.21335575	0.00000041	7000.04650	0.073	0.000	-99.99	0.000	-99.99	-99.99	LMC133.6.1766	LMC532.22.21165	-99.99	
OGLE-LMC-DSCT-00184	singlemode	04:51:25.10	-67:47:17.7	20.448	20.759	0.311	0.06011176	0.00000007	7000.01336	0.166	0.000	-99.99	0.000	-99.99	-99.99	LMC133.5.6471	LMC532.22.30919	-99.99	
OGLE-LMC-DSCT-00185	singlemode	04:51:26.11	-67:19:34.0	19.933	20.319	0.386	0.06537128	0.00000003	7000.03843	0.280	0.354	4.016	0.181	1.303	-99.99	LMC139.3.13931	LMC533.06.15124	-99.99	
OGLE-LMC-DSCT-00187	multimode	04:51:40.69	-68:29:59.6	19.431	19.869	0.438	0.12962372	0.00000020	7000.02566	0.108	0.000	-99.99	0.000	-99.99	-99.99	LMC134.5.4157	LMC532.05.31555	-99.99	
OGLE-LMC-DSCT-00188	multimode	04:51:48.29	-68:32:25.4	19.472	19.980	0.508	0.14347978	0.00000021	7000.02932	0.116	0.000	-99.99	0.000	-99.99	-99.99	LMC134.6.20342	LMC532.05.31127	-99.99	
OGLE-LMC-DSCT-00189	singlemode	04:51:52.74	-67:25:14.9	20.823	21.197	0.374	0.05842180	0.00000003	7000.04209	0.497	0.788	4.195	0.380	2.147	-99.99	LMC139.3.17657	LMC533.06.1761	-99.99	
OGLE-LMC-DSCT-00190	singlemode	04:51:53.32	-67:25:24.1	19.879	20.352	0.473	0.07684615	0.00000011	7000.03194	0.114	0.000	-99.99	0.000	-99.99	-99.99	LMC139.3.15124	LMC533.06.746	-99.99	
OGLE-LMC-DSCT-00191	singlemode	04:51:57.34	-67:57:46.3	17.472	18.229	0.757	0.21103631	0.00000033	7000.03802	0.034	0.237	5.614	0.000	-99.99	-99.99	LMC133.6.298	LMC532.22.20853	-99.99	 uncertain
OGLE-LMC-DSCT-00192	singlemode	04:51:59.40	-67:29:28.3	20.223	20.606	0.383	0.07155927	0.00000009	7000.05624	0.176	0.000	-99.99	0.000	-99.99	-99.99	LMC132.7.4265	LMC532.30.26533	-99.99	
OGLE-LMC-DSCT-00193	singlemode	04:52:02.86	-69:54:46.6	20.436	20.884	0.448	0.08000106	0.00000004	7000.03923	0.389	0.398	4.699	0.207	2.369	-99.99	LMC136.7.23072	LMC531.04.24142	-99.99	
OGLE-LMC-DSCT-00195	singlemode	04:52:39.13	-66:49:41.5	19.738	20.565	0.827	0.06118060	0.00000004	7000.03749	0.193	0.430	3.739	0.000	-99.99	-99.99	LMC131.6.2458	LMC533.22.12711	-99.99	
OGLE-LMC-DSCT-00196	singlemode	04:52:41.72	-68:50:17.6	20.450	20.996	0.546	0.07966372	0.00000010	7000.05521	0.230	0.292	4.495	0.000	-99.99	-99.99	LMC134.8.29380	LMC531.29.11246	-99.99	
OGLE-LMC-DSCT-00198	singlemode	04:52:50.01	-68:41:34.6	19.301	19.852	0.551	0.07690254	0.00000007	7000.07074	0.075	0.251	2.392	0.000	-99.99	-99.99	LMC134.7.26236	LMC531.29.20031	-99.99	
OGLE-LMC-DSCT-00199	singlemode	04:52:51.96	-68:41:51.7	19.744	20.404	0.660	0.07229566	0.00000007	7000.06226	0.140	0.360	3.404	0.276	1.090	-99.99	LMC134.7.26270	LMC531.29.20901	-99.99	
OGLE-LMC-DSCT-00200	singlemode	04:52:52.78	-69:09:16.3	19.408	20.018	0.610	0.14626177	0.00000021	7000.00990	0.112	0.000	-99.99	0.000	-99.99	-99.99	LMC135.6.26912	LMC531.21.12448	-99.99	
OGLE-LMC-DSCT-00201	singlemode	04:52:55.01	-70:00:21.2	20.573	21.164	0.591	0.07376540	0.00000005	7000.03568	0.363	0.507	4.184	0.000	-99.99	-99.99	LMC136.1.6566	LMC530.28.11550	-99.99	
OGLE-LMC-DSCT-00202	singlemode	04:52:57.43	-70:00:38.5	19.539	20.118	0.579	0.09630770	0.00000007	7000.00728	0.164	0.367	4.049	0.000	-99.99	-99.99	LMC136.1.3479	LMC530.28.9716	-99.99	
OGLE-LMC-DSCT-00203	singlemode	04:52:58.24	-70:35:58.3	20.117	20.735	0.618	0.12512195	0.00000012	7000.01782	0.238	0.530	4.328	0.000	-99.99	-99.99	LMC137.1.3027	LMC530.11.8392	-99.99	
OGLE-LMC-DSCT-00204	singlemode	04:53:01.73	-68:15:25.8	20.298	20.784	0.486	0.07364255	0.00000008	7000.05172	0.194	0.442	3.825	0.000	-99.99	-99.99	LMC133.8.28199	LMC532.12.29178	-99.99	
OGLE-LMC-DSCT-00205	singlemode	04:53:01.89	-68:13:56.3	19.927	20.450	0.523	0.08528852	0.00000006	7000.07809	0.238	0.614	4.400	0.476	2.413	-99.99	LMC133.8.23803	LMC532.12.27525	-99.99	
OGLE-LMC-DSCT-00210	singlemode	04:53:19.27	-67:14:51.1	19.495	19.959	0.464	0.10132045	0.00000012	7000.02663	0.094	0.000	-99.99	0.000	-99.99	-99.99	LMC132.5.3315	LMC533.05.22955	-99.99	
OGLE-LMC-DSCT-00211	singlemode	04:53:20.56	-70:39:22.7	19.846	20.325	0.479	0.09552887	0.00000011	7000.01440	0.150	0.000	-99.99	0.000	-99.99	-99.99	LMC137.1.12018	LMC530.11.6154	-99.99	
OGLE-LMC-DSCT-00212	singlemode	04:53:21.75	-70:31:40.8	19.858	20.298	0.440	0.12588556	0.00000019	7000.00160	0.186	0.000	-99.99	0.319	1.280	-99.99	LMC137.2.14761	LMC530.20.475	-99.99	
OGLE-LMC-DSCT-00213	singlemode	04:53:22.00	-68:02:00.9	20.379	20.894	0.515	0.07529905	0.00000006	7000.06789	0.265	0.394	3.871	0.332	1.388	-99.99	LMC133.6.26689	LMC532.21.21024	-99.99	
OGLE-LMC-DSCT-00216	singlemode	04:53:25.84	-70:35:32.6	17.387	17.867	0.480	0.19669617	0.00000045	7000.08276	0.022	0.000	-99.99	0.000	-99.99	-99.99	LMC137.1.10285	LMC530.11.7632	-99.99	
OGLE-LMC-DSCT-00218	singlemode	04:53:26.56	-66:52:09.1	20.316	20.856	0.540	0.07648339	0.00000007	7000.05443	0.190	0.456	3.508	0.000	-99.99	-99.99	LMC131.6.8204	LMC533.13.12243	-99.99	
OGLE-LMC-DSCT-00220	singlemode	04:53:27.46	-67:16:49.5	19.375	19.906	0.531	0.13642811	0.00000010	7000.13219	0.220	0.224	4.005	0.000	-99.99	-99.99	LMC132.5.3482	LMC533.05.8449	-99.99	
OGLE-LMC-DSCT-00222	singlemode	04:53:29.27	-68:27:57.7	19.666	20.087	0.421	0.12089761	0.00000013	7000.08754	0.168	0.197	4.654	0.000	-99.99	-99.99	LMC134.5.12297	LMC532.04.40710	-99.99	
OGLE-LMC-DSCT-00223	singlemode	04:53:29.32	-67:18:09.9	20.154	20.571	0.417	0.10073755	0.00000007	7000.09493	0.301	0.491	4.305	0.289	1.568	-99.99	LMC132.5.14653	LMC533.05.8257	-99.99	
OGLE-LMC-DSCT-00224	singlemode	04:53:30.62	-66:36:05.6	19.779	20.157	0.378	0.06889357	0.00000007	7000.01136	0.290	0.413	4.109	0.000	-99.99	-99.99	LMC131.5.3961	-99.99	-99.99	
OGLE-LMC-DSCT-00226	singlemode	04:53:39.28	-66:53:49.7	20.021	20.456	0.435	0.08662522	0.00000011	7000.01585	0.155	0.000	-99.99	0.000	-99.99	-99.99	LMC131.7.4512	LMC533.13.11162	-99.99	
OGLE-LMC-DSCT-00227	singlemode	04:53:39.60	-68:14:06.6	19.011	19.163	0.152	0.07553432	0.00000006	7000.02332	0.066	0.332	4.026	0.000	-99.99	-99.99	LMC133.8.22407	LMC532.12.26665	-99.99	
OGLE-LMC-DSCT-00228	singlemode	04:53:40.75	-66:36:38.8	20.212	20.856	0.644	0.08085334	0.00000005	7000.00492	0.347	0.356	3.888	0.000	-99.99	-99.99	LMC131.5.2445	LMC533.22.10412	-99.99	
OGLE-LMC-DSCT-00232	singlemode	04:54:07.59	-70:11:02.4	20.208	20.703	0.495	0.06999020	0.00000004	7000.02113	0.296	0.371	3.935	0.000	-99.99	-99.99	LMC137.4.26378	LMC530.27.21389	-99.99	
OGLE-LMC-DSCT-00233	singlemode	04:54:08.82	-69:52:41.6	19.996	-99.99	-99.99	0.08505129	0.00000009	7000.01822	0.175	0.000	-99.99	0.000	-99.99	-99.99	LMC136.2.5351	LMC531.03.23938	-99.99	
OGLE-LMC-DSCT-00234	singlemode	04:54:10.88	-68:56:00.1	19.851	20.323	0.472	0.07078628	0.00000010	7000.01604	0.115	0.000	-99.99	0.000	-99.99	-99.99	LMC134.1.1360	LMC531.28.2022	-99.99	
OGLE-LMC-DSCT-00235	singlemode	04:54:11.34	-67:44:03.8	19.554	20.032	0.478	0.09147113	0.00000008	7000.08439	0.141	0.236	3.715	0.000	-99.99	-99.99	LMC132.8.16497	LMC532.29.921	-99.99	
OGLE-LMC-DSCT-00236	singlemode	04:54:11.75	-67:22:14.3	20.179	20.640	0.461	0.06862893	0.00000011	7000.05170	0.198	0.000	-99.99	0.000	-99.99	-99.99	LMC132.6.18202	-99.99	-99.99	
OGLE-LMC-DSCT-00239	singlemode	04:54:18.83	-68:08:53.5	19.980	20.457	0.477	0.07632694	0.00000007	7000.00989	0.164	0.466	4.434	0.000	-99.99	-99.99	LMC133.7.24274	LMC532.12.12380	-99.99	
OGLE-LMC-DSCT-00240	singlemode	04:54:19.33	-67:24:21.7	20.455	20.823	0.368	0.08300012	0.00000012	7000.08217	0.199	0.000	-99.99	0.000	-99.99	-99.99	LMC132.6.18686	LMC533.04.19178	-99.99	
OGLE-LMC-DSCT-00242	singlemode	04:54:30.15	-67:07:01.7	20.114	20.491	0.377	0.08308056	0.00000007	7000.04912	0.221	0.348	3.693	0.000	-99.99	-99.99	LMC131.8.21992	LMC533.12.16246	-99.99	
OGLE-LMC-DSCT-00243	singlemode	04:54:30.41	-70:00:37.6	20.125	20.636	0.511	0.06531246	0.00000004	7000.01866	0.233	0.000	-99.99	0.000	-99.99	-99.99	LMC136.1.20449	LMC530.27.12723	-99.99	
OGLE-LMC-DSCT-00245	singlemode	04:54:33.60	-69:06:52.9	20.195	20.605	0.410	0.08813632	0.00000007	7000.08581	0.267	0.352	4.213	0.000	-99.99	-99.99	LMC135.3.28322	LMC531.20.15009	-99.99	
OGLE-LMC-DSCT-00246	singlemode	04:54:37.44	-69:32:43.8	20.185	21.143	0.958	0.08457793	0.00000008	7000.08033	0.226	0.322	3.796	0.000	-99.99	-99.99	LMC135.1.6285	LMC531.11.4421	-99.99	
OGLE-LMC-DSCT-00247	singlemode	04:54:44.70	-69:57:23.6	20.309	20.941	0.632	0.08171470	0.00000009	7000.01179	0.153	0.000	-99.99	0.000	-99.99	-99.99	LMC136.2.23613	LMC530.27.17052	-99.99	
OGLE-LMC-DSCT-00248	singlemode	04:54:45.25	-68:23:11.0	19.226	19.707	0.481	0.14982816	0.00000031	7000.07138	0.155	0.000	-99.99	0.000	-99.99	-99.99	LMC134.4.25233	-99.99	-99.99	
OGLE-LMC-DSCT-00249	singlemode	04:54:48.79	-68:09:52.2	20.427	20.884	0.457	0.08493816	0.00000006	7000.04027	0.342	0.252	3.972	0.000	-99.99	-99.99	LMC133.2.12240	LMC532.11.37560	-99.99	
OGLE-LMC-DSCT-00250	singlemode	04:54:54.32	-67:35:37.7	20.035	20.466	0.431	0.07700137	0.00000004	7000.05500	0.311	0.432	4.040	0.000	-99.99	-99.99	LMC132.7.21240	LMC532.28.28130	-99.99	
OGLE-LMC-DSCT-00251	singlemode	04:54:58.48	-70:17:48.4	20.492	20.814	0.322	0.07405028	0.00000008	7000.06585	0.189	0.425	3.663	0.000	-99.99	-99.99	LMC129.6.6659	LMC530.19.13929	-99.99	
OGLE-LMC-DSCT-00252	singlemode	04:55:00.46	-70:40:19.4	20.284	20.800	0.516	0.07461860	0.00000006	7000.01587	0.196	0.445	3.903	0.000	-99.99	-99.99	LMC129.8.4867	LMC530.10.6768	-99.99	
OGLE-LMC-DSCT-00253	multimode	04:55:01.01	-68:32:08.7	20.141	20.555	0.414	0.10284896	0.00000009	7000.04798	0.252	0.289	4.041	0.000	-99.99	-99.99	LMC134.3.28006	LMC532.03.40288	-99.99	
OGLE-LMC-DSCT-00254	singlemode	04:55:03.19	-69:11:32.3	19.085	19.517	0.432	0.14947868	0.00000021	7000.13210	0.272	0.247	3.999	0.000	-99.99	-99.99	LMC135.3.10649	LMC531.19.2453D	-99.99	
OGLE-LMC-DSCT-00255	singlemode	04:55:05.29	-70:29:33.4	20.847	21.227	0.380	0.06883481	0.00000005	7000.01384	0.328	0.493	4.428	0.000	-99.99	-99.99	LMC129.7.5900	LMC530.19.1870	-99.99	
OGLE-LMC-DSCT-00256	singlemode	04:55:09.60	-67:37:53.3	20.509	20.950	0.441	0.06659609	0.00000004	7000.03356	0.318	0.396	3.418	0.240	1.345	-99.99	LMC132.1.5848	LMC532.28.25642	-99.99	
OGLE-LMC-DSCT-00258	singlemode	04:55:12.39	-66:58:53.1	20.031	20.418	0.387	0.07596751	0.00000004	7000.02003	0.307	0.356	3.639	0.141	2.663	-99.99	LMC131.7.19226	LMC533.12.8500	-99.99	
OGLE-LMC-DSCT-00259	singlemode	04:55:12.55	-66:39:02.8	19.771	20.202	0.431	0.08278367	0.00000006	7000.06133	0.165	0.398	3.720	0.000	-99.99	-99.99	LMC131.5.17431	LMC533.21.8050	-99.99	
OGLE-LMC-DSCT-00260	singlemode	04:55:13.16	-68:10:02.5	20.413	20.870	0.457	0.07932837	0.00000006	7000.05915	0.350	0.000	-99.99	0.298	0.674	-99.99	LMC133.2.15222	LMC532.11.37452	-99.99	
OGLE-LMC-DSCT-00261	multimode	04:55:24.65	-66:40:11.1	19.553	19.910	0.357	0.10957222	0.00000018	7000.09904	0.106	0.000	-99.99	0.000	-99.99	-99.99	LMC131.5.17763	LMC533.21.7900	-99.99	
OGLE-LMC-DSCT-00262	singlemode	04:55:26.09	-68:51:48.7	20.111	19.987	-0.124	0.09431259	0.00000009	7000.04058	0.248	0.291	4.271	0.000	-99.99	-99.99	LMC134.1.33803	LMC531.27.42761	-99.99	
OGLE-LMC-DSCT-00263	singlemode	04:55:26.16	-68:40:40.2	20.783	21.327	0.544	0.06606481	0.00000005	7000.00111	0.357	0.491	4.027	0.000	-99.99	-99.99	LMC134.2.36508	LMC532.03.29735	-99.99	
OGLE-LMC-DSCT-00264	singlemode	04:55:29.18	-68:47:04.6	20.467	21.055	0.588	0.08322431	0.00000005	7000.00630	0.370	0.508	4.033	0.234	1.925	-99.99	LMC134.2.13075	LMC531.27.54326	-99.99	
OGLE-LMC-DSCT-00265	singlemode	04:55:30.46	-69:20:03.9	20.091	20.652	0.561	0.13196031	0.00000010	7000.10962	0.293	0.628	3.810	0.365	1.014	-99.99	LMC135.2.12269	LMC531.10.54057	-99.99	
OGLE-LMC-DSCT-00266	singlemode	04:55:32.29	-67:22:30.2	19.975	20.457	0.482	0.08807064	0.00000007	7000.04289	0.248	0.274	4.169	0.000	-99.99	-99.99	LMC132.3.3263	LMC533.04.4954	-99.99	
OGLE-LMC-DSCT-00267	singlemode	04:55:33.11	-69:28:25.8	20.211	20.638	0.427	0.11010943	0.00000009	7000.06487	0.346	0.517	4.492	0.358	2.374	-99.99	LMC135.1.28769	LMC531.10.38769	-99.99	
OGLE-LMC-DSCT-00269	multimode	04:55:37.78	-67:41:58.8	19.804	20.196	0.392	0.09901897	0.00000010	7000.06390	0.158	0.194	4.394	0.000	-99.99	-99.99	LMC132.1.3650	LMC532.28.1370	-99.99	
OGLE-LMC-DSCT-00271	singlemode	04:55:41.32	-69:49:44.5	20.267	20.742	0.475	0.07855354	0.00000009	7000.05619	0.166	0.000	-99.99	0.000	-99.99	-99.99	LMC128.6.2182	LMC531.02.32397	-99.99	
OGLE-LMC-DSCT-00272	singlemode	04:55:41.45	-69:23:29.3	19.794	20.358	0.564	0.14334545	0.00000019	7000.08530	0.187	0.242	3.516	0.000	-99.99	-99.99	LMC135.2.16143	LMC531.10.46756	-99.99	
OGLE-LMC-DSCT-00273	singlemode	04:55:42.82	-66:59:47.8	19.700	20.178	0.478	0.18503610	0.00000052	7000.02290	0.131	0.000	-99.99	0.000	-99.99	-99.99	LMC131.2.3050	LMC533.12.5052	-99.99	
OGLE-LMC-DSCT-00274	singlemode	04:55:44.35	-69:59:12.4	19.858	20.329	0.471	0.08539501	0.00000005	7000.05083	0.235	0.303	4.421	0.000	-99.99	-99.99	LMC128.7.933	LMC530.26.26796	-99.99	
OGLE-LMC-DSCT-00275	multimode	04:55:44.63	-68:34:55.5	19.140	19.689	0.549	0.15875267	0.00000019	7000.09572	0.146	0.000	-99.99	0.000	-99.99	-99.99	LMC134.3.31692	LMC532.03.8349	-99.99	
OGLE-LMC-DSCT-00276	singlemode	04:55:48.01	-70:56:06.8	20.258	20.689	0.431	0.08147402	0.00000004	7000.05716	0.365	0.472	3.948	0.000	-99.99	-99.99	LMC130.6.4201	LMC530.01.17403	-99.99	
